產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-113年,員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-113年,員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工資訊-每股盈餘(元/股),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數調整變動情形(%),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明,薪資統計情形-具體改善措施說明
"通信網路業","8101","華冠","33630","41","820","1006","-18.49%","789","889","-11.25%","-3.15","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","Y","本公司員工薪資並無低於一般水平，主要為前一年度研發部門離職員工較多，而離職員工薪資較新招募人員為高，導致eps雖較上年度有所改善但員工薪資平均數反較上年度減少","本公司正努力推進加速轉型業務，提高營收成長，強化薪酬與績效之制度性連結。",
"電子零組件業","8103","瀚荃","146635","140","1047","978","7.06%","937","838","11.81%","3.92","          1,118","不適用","-","            897","不適用","-","          1,062","不適用","-","            798","不適用","-","1048","7.37","N","N","N","瀚荃依據營運策略訂定員工績效目標，年度終了實施評核面談，作為晉升、調薪及獎酬依據。績效管理並與經營成果連動，依章程提撥年度稅後淨利5%至12%作為員工酬勞，並依年資與績效合理分配，強化勞資共同成長。","不適用",
"光電業","8104","錸寶","99254","142","699","727","-3.85%","642","641","0.16%","-0.55","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"光電業","8105","凌巨","1175794","1374","856","844","1.42%","772","756","2.12%","-0.30","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"半導體業","8110","華東","983483","1292","761","634","20.03%","654","561","16.58%","2.48","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"電子通路業","8112","至上","237626","177","1343","1315","2.13%","1136","1123","1.16%","5.02","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1126","5.43","N","N","N","","",
"電腦及週邊設備業","8114","振樺電","250599","316","793","738","7.45%","640","593","7.93%","18.50","            873","不適用","-","            727","不適用","-","            682","不適用","-","            607","不適用","-","1536","8.64","N","Y","N","振樺產品多為總部自製，製造單位約佔總部員工60%，員工組成結構有其差異性，無法直接與同業比較，另114年度EPS較高主要係權益法之子公司及關聯企業利益增加所致。","未來持續檢視市場薪酬水準，優化薪酬及獎勵制度，以提升基層及專業人才薪資競爭力，並兼顧公司營運成果與員工共享價值。",
"半導體業","8131","福懋科","1632629","2355","693","633","9.48%","661","607","8.90%","1.36","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"半導體業","8150","南茂","5126829","5514","930","914","1.75%","841","830","1.33%","0.70","          1,136","不適用","-","            761","不適用","-","          1,028","不適用","-","            711","不適用","-","2233","26.52","N","N","N","","",
"半導體業","8162","微矽電子-創","328401","577","569","522","9.00%","512","466","9.87%","1.57","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"電腦及週邊設備業","8163","達方","785109","756","1039","1149","-9.57%","907","956","-5.13%","0.51","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","N","N","","",
"其他電子業","8201","無敵","65883","78","845","811","4.19%","776","714","8.68%","-0.35","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"電腦及週邊設備業","8210","勤誠","678651","445","1525","1262","20.84%","888","870","2.07%","29.06","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","Y","N","公司2025年EPS優於同業，而因嘉義廠直接人員增加，整體佔比高，故影響平均值。 排除後薪資水準較去年提升，整體薪酬具競爭性。","公司持續參考市場薪酬資料，檢視整體薪資結構與各類職務起薪水準，以提升薪酬競爭力與公平性。",
"電子零組件業","8213","志超","290257","284","1022","1213","-15.75%","908","865","4.97%","2.27","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"光電業","8215","明基材","1829636","1831","999","1014","-1.48%","779","762","2.23%","-1.14","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"電機機械","8222","寶一","137709","225","612","649","-5.70%","579","606","-4.46%","0.55","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電子零組件業","8249","菱光","112136","56","2002","1918","4.38%","1531","1470","4.15%","4.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"半導體業","8261","富鼎","168491","109","1546","1365","13.26%","1346","1074","25.33%","5.73","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"半導體業","8271","宇瞻","557366","470","1186","941","26.04%","1097","837","31.06%","6.70","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"綠能環保","8341","日友","332633","341","975","896","8.82%","860","773","11.25%","4.48","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","員工薪酬除每月支付之薪資等固定經常薪資外，另有與經營績效具關聯性之年終獎金及員工酬勞等變動性給付(年終獎金基數依EPS、員工酬勞依獲利狀況)，且固定薪資水平不低於其他環保同業平均，故已具相當之合理性。","1.已依相關規定修訂章程為本公司年度如有獲利，應提撥7%為員工酬勞，且員工酬勞提撥金額中，應以不低於30%為基層員工分派酬勞，提高基層員工薪資福利。
2.持續改善公司薪資結構水準及評估相關薪資福利並予以優化。",
"航運業","8367","建新國際","331047","420","788","782","0.77%","762","761","0.13%","3.80","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1543","4.81","N","N","N","","",
"電機機械","8374","羅昇","92225","101","913","952","-4.10%","878","886","-0.90%","-0.55","          1,031","不適用","-","            725","不適用","-","            989","不適用","-","            634","不適用","-","910","1.58","N","N","N","","",
"綠能環保","8422","可寧衛*","99583","105","948","892","6.28%","740","685","8.03%","1.29","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","114年度公司擴張加入新事業，員工人數增加36%，影響平均薪資。","每年持續檢討薪資結構，逐步提升整體薪資水平與市場競爭力。",
"綠能環保","8438","昶昕","146313","211","693","657","5.48%","601","580","3.62%","2.10","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","公司係依員工貢獻度及考核表現給於合理之報酬，並參酌其他相關產業給薪水準與各項職能及專業條件因子調整。","本公司薪酬管理制度辦法已於公司章程明訂，員工酬勞1-8%，應提撥不低於30%為基層員工酬勞分派比例，得以股票或現金為之。本公司均於同仁分享一年來的營收成果。",
"貿易百貨","8443","阿瘦","226656","350","648","573","13.09%","589","529","11.34%","-1.46","            702","不適用","-","            641","不適用","-","            637","不適用","-","            581","不適用","-","900","3.74","N","N","N","","",
"數位雲端","8454","富邦媒","2446856","2765","885","880","0.57%","754","753","0.13%","11.29","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1034","6.89","N","Y","N","114年度因任職滿6個月未滿12個月(未全年度在職)人數佔17%，此部份員工未領滿全年度薪資，故影響我司平均年薪低於同業水準。","近年來因應組織發展，員工人數與職能樣態也持續多元化，故公司有定期參考市場薪資水準及評估各項條件因素進行調薪與福利規劃，完善公司薪資獎酬制度。",
"運動休閒","8462","柏文","1396713","1683","830","753","10.23%","703","640","9.84%","8.49","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","5.10","N","Y","N","本公司屬休閒運動服務業，薪資結構與同業多屬製造業不同，產生薪資平均數差異。114年薪資平均數及中位數均較前一年提升，與經營績效成長相關，且高於主計處公布「藝術娛樂及休閒服務業」平均數及中位數，尚屬合理。","本公司每年均依據經營績效合理調整員工薪酬，確實保障員工福祉，共創公司永續發展。",
"其他","8463","潤泰材","302099","369","819","796","2.89%","686","688","-0.29%","1.85","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"居家生活","8464","億豐","268387","224","1198","1676","-28.52%","1026","1345","-23.72%","22.53","          1,253","不適用","-","          1,130","不適用","-","          1,026","不適用","-","          1,020","不適用","-","737","5.53","N","N","N","","",
"綠能環保","8473","山林水","348421","520","670","590","13.56%","580","517","12.19%","2.55","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","本公司薪酬依職等、職責、續效及市場水準訂定，並參酌公司營運成果與獲利狀況調整，讓薪資與經營績效連動，維持合理性與競爭力。","持續檢討薪酬結構，逐步提升基層及低薪員工待遇，並強化績效獎金、教育訓練與職能培育，提升營運效率與獲利後，並適度反映於員工薪資。",
"綠能環保","8476","台境*","86404","110","785","789","-0.51%","689","676","1.92%","0.52","            827","不適用","-","            681","不適用","-","            727","不適用","-","            626","不適用","-","1032","4.97","N","Y","N","公司依據年度營運成果，參考國內業界發放水平及員工績效等綜合因素考量後，決定員工獎金分配方式與進行年度調薪。","持續掌握國內業界發放水平，同時優化員工績效管理體系，以調整及改善員工薪酬。",
"運動休閒","8478","東哥遊艇","597656","717","834","842","-0.95%","756","764","-1.05%","13.25","            828","不適用","-","            866","不適用","-","            753","不適用","-","            770","不適用","-","890","5.10","N","Y","Y","本公司薪酬制度係依經營績效、職務內容、專業能力、市場薪資水準及產業特性等因素綜合訂定，並透過固定薪資、績效獎金及福利措施，適度反映員工對公司營運成果之貢獻，整體薪酬與經營績效具關聯性及合理性。","本公司將持續提升營運績效，定期檢視薪酬制度及市場薪資水準，適時調整薪資、績效獎酬及福利措施，並強化人才培育、職涯發展及留才機制，以提升員工薪酬競爭力及共享經營成果。",
"其他","8481","政伸","207050","214","968","876","10.50%","926","826","12.11%","3.25","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"數位雲端","8487","愛爾達-創","143313","130","1102","1243","-11.34%","919","1083","-15.14%","4.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1034","6.89","N","N","N","","",
